timestamp,season,hour,actual,predicted,residual,rolling_mean,rolling_std,z_score,is_anomaly,anomaly_direction,anomaly_severity,anomaly_severity_score,peak_threshold,is_peak,peak_severity,peak_severity_score,trigger_type,severity,reasoning,recommendation,estimated_impact,impact_source_note
2016-02-07 12:00:00,winter,12,30504.0,30168.810546875,335.189453125,-171.50448947482639,1347.7533719003775,0.37595449817748994,False,,,,40511.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-07 13:00:00,winter,13,30092.0,29662.0703125,429.9296875,-171.50985514322917,1347.7509664299064,0.44625420988300124,False,,,,39948.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-07 14:00:00,winter,14,29762.0,29342.0703125,419.9296875,-171.87587348090278,1347.5542228854897,0.43917012831860813,False,,,,39577.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-07 15:00:00,winter,15,29602.0,29251.8203125,350.1796875,-171.87210828993057,1347.5556797870724,0.38740647501290637,False,,,,39132.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-07 16:00:00,winter,16,29898.0,30206.5,-308.5,-171.75839301215277,1347.5406699669406,-0.10147493877954862,False,,,,39148.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-07 17:00:00,winter,17,30863.0,32132.4921875,-1269.4921875,-170.92405598958334,1346.6732901297792,-0.8157644022215272,False,,,,40303.6,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-07 18:00:00,winter,18,32827.0,33577.875,-750.875,-170.39002821180554,1346.3665044014733,-0.43114929693400894,False,,,,43295.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-07 19:00:00,winter,19,33418.0,34154.6640625,-736.6640625,-170.64523654513889,1346.4565261830935,-0.4203766070037176,False,,,,43803.0,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-07 20:00:00,winter,20,32514.0,33567.22265625,-1053.22265625,-173.05711805555555,1346.4800138712112,-0.6536788731560267,False,,,,43324.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-07 21:00:00,winter,21,32014.0,31614.6640625,399.3359375,-174.25856119791666,1345.5812622089086,0.4262800878754085,False,,,,42523.0,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-07 22:00:00,winter,22,31333.0,29555.001953125,1777.998046875,-174.34962293836804,1345.4467287518903,1.451077644392857,False,,,,40790.0,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-07 23:00:00,winter,23,30094.0,27974.310546875,2119.689453125,-174.1945095486111,1345.7050904887235,1.7045963330944487,False,,,,38433.0,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 00:00:00,winter,0,28693.0,26692.693359375,2000.306640625,-173.70834418402777,1346.4281693712494,1.6146535212674895,False,,,,36056.5,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 01:00:00,winter,1,27172.0,26392.0703125,779.9296875,-173.39944118923611,1346.6216631681766,0.7079413281131636,False,,,,34476.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 02:00:00,winter,2,26535.0,26472.38671875,62.61328125,-173.63990614149304,1346.563957493697,0.17544891653807607,False,,,,33736.799999999996,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 03:00:00,winter,3,26354.0,26678.884765625,-324.884765625,-173.98245713975695,1346.5710279177836,-0.11206412833535029,False,,,,33299.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 04:00:00,winter,4,26580.0,27278.095703125,-698.095703125,-174.34041612413193,1346.6761910801326,-0.3889244426165863,False,,,,33406.6,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 05:00:00,winter,5,27470.0,29745.923828125,-2275.923828125,-176.41347113715278,1348.7621844775533,-1.5566201226208745,False,,,,34172.4,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 06:00:00,winter,6,29744.0,33518.76171875,-3774.76171875,-179.5780083550347,1354.5238903765733,-2.654204725318992,False,,,,36218.799999999996,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 07:00:00,winter,7,33421.0,35104.88671875,-1683.88671875,-179.7712646484375,1354.7288463623947,-1.1102704855959098,False,,,,40127.0,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 08:00:00,winter,8,35300.0,35621.38671875,-321.38671875,-178.55629069010416,1354.2082031631987,-0.10547154250451916,False,,,,41826.0,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 09:00:00,winter,9,35132.0,35005.92578125,126.07421875,-176.97693684895833,1353.8989994570677,0.22383586642761832,False,,,,41687.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 10:00:00,winter,10,34572.0,34719.33984375,-147.33984375,-176.4236300998264,1353.8294956109012,0.021482606520330426,False,,,,41382.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 11:00:00,winter,11,34022.0,34099.64453125,-77.64453125,-176.82911783854166,1353.7560239665377,0.07326621993372812,False,,,,40990.0,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 12:00:00,winter,12,33284.0,33496.17578125,-212.17578125,-177.9540310329861,1353.4479536079032,-0.025284866053244634,False,,,,40511.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 13:00:00,winter,13,32732.0,32854.6640625,-122.6640625,-178.89680718315972,1353.1722841271928,0.04155623444462602,False,,,,39948.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 14:00:00,winter,14,32456.0,32166.248046875,289.751953125,-179.0762939453125,1353.1014390549662,0.34648418332756464,False,,,,39577.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 15:00:00,winter,15,32341.0,32158.30078125,182.69921875,-179.48919813368056,1352.9453933719985,0.2677036476549761,False,,,,39132.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 16:00:00,winter,16,32717.0,33109.30078125,-392.30078125,-179.58319498697918,1352.9578415967942,-0.15722410538081977,False,,,,39148.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 17:00:00,winter,17,33832.0,35283.234375,-1451.234375,-179.01278754340277,1352.3340085452185,-0.940759885810457,False,,,,40303.6,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 18:00:00,winter,18,35835.0,36847.9140625,-1012.9140625,-178.70648871527777,1352.1198085404549,-0.6169627635920867,False,,,,43295.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 19:00:00,winter,19,36756.0,37191.734375,-435.734375,-178.518603515625,1352.0746175914642,-0.19023785236244556,False,,,,43803.0,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 20:00:00,winter,20,36332.0,36203.7421875,128.2578125,-178.2392523871528,1352.1172521729811,0.22667935372807557,False,,,,43324.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 21:00:00,winter,21,35503.0,34244.6328125,1258.3671875,-177.6500461154514,1352.6513519077332,1.0616314629709585,False,,,,42523.0,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 22:00:00,winter,22,33966.0,31724.326171875,2241.673828125,-176.21271158854168,1354.6728389205834,1.7848490574596132,False,,,,40790.0,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-08 23:00:00,winter,23,31757.0,29537.548828125,2219.451171875,-176.16189507378473,1354.7621390050142,1.7682905345348732,False,,,,38433.0,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 00:00:00,winter,0,29752.0,28228.11328125,1523.88671875,-176.62564290364583,1354.121928462828,1.255804463327784,False,,,,36056.5,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 01:00:00,winter,1,28354.0,27858.26953125,495.73046875,-177.75335557725694,1353.221874704993,0.4976891350312222,False,,,,34476.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 02:00:00,winter,2,27731.0,27661.68359375,69.31640625,-179.01362847222222,1352.5675869285988,0.1835989839784113,False,,,,33736.799999999996,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 03:00:00,winter,3,27516.0,27786.439453125,-270.439453125,-180.23494194878472,1352.252107733674,-0.06670687415484587,False,,,,33299.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 04:00:00,winter,4,27615.0,28537.818359375,-922.818359375,-181.70533582899304,1352.4834817231538,-0.5479645656017771,False,,,,33406.6,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 05:00:00,winter,5,28521.0,30792.87109375,-2271.87109375,-184.0249538845486,1354.6353749032328,-1.5412606067626093,False,,,,34172.4,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 06:00:00,winter,6,30772.0,34612.44921875,-3840.44921875,-188.00830078125,1361.1579884274215,-2.6833335652597556,False,,,,36218.799999999996,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 07:00:00,winter,7,34301.0,36718.66796875,-2417.66796875,-189.36024576822916,1362.8897844007809,-1.6349874718310304,False,,,,40127.0,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 08:00:00,winter,8,36217.0,35972.84765625,244.15234375,-186.41860894097223,1361.534035838223,0.3162395807651573,False,,,,41826.0,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 09:00:00,winter,9,36448.0,35873.80859375,574.19140625,-183.12490234375,1360.4997987454085,0.5566456601405696,False,,,,41687.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 10:00:00,winter,10,36402.0,35731.2734375,670.7265625,-180.5518283420139,1360.3601320318355,0.6257742863799922,False,,,,41382.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 11:00:00,winter,11,36292.0,35552.67578125,739.32421875,-178.8948215060764,1360.7534780177818,0.674787208035398,False,,,,40990.0,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 12:00:00,winter,12,36036.0,35392.28515625,643.71484375,-178.0109130859375,1361.081252978779,0.6037301263517949,False,,,,40511.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 13:00:00,winter,13,35713.0,35140.96875,572.03125,-177.22273763020834,1361.3513978035596,0.550375155774677,False,,,,39948.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 14:00:00,winter,14,35534.0,34716.09375,817.90625,-175.85934244791667,1361.8563867572616,0.7297139420215872,False,,,,39577.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 15:00:00,winter,15,35245.0,35005.2890625,239.7109375,-175.53231879340277,1361.9279660093173,0.3048936997087568,False,,,,39132.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 16:00:00,winter,16,35176.0,35522.6875,-346.6875,-175.2351833767361,1361.8671687684975,-0.1258950362819187,False,,,,39148.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 17:00:00,winter,17,35963.0,37271.5078125,-1308.5078125,-174.35233018663195,1360.9245479221913,-0.8333713166133672,False,,,,40303.6,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 18:00:00,winter,18,37834.0,38583.54296875,-749.54296875,-174.19637315538193,1360.8520876934306,-0.42278407829744297,False,,,,43295.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 19:00:00,winter,19,38714.0,38506.01953125,207.98046875,-174.34642469618055,1360.803915480366,0.28095663827599915,False,,,,43803.0,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 20:00:00,winter,20,38306.0,37677.71875,628.28125,-173.64367947048612,1361.0879432259512,0.5891793645382107,False,,,,43324.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 21:00:00,winter,21,37332.0,36146.921875,1185.078125,-173.26205783420139,1361.430761321927,0.9977299040277856,False,,,,42523.0,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 22:00:00,winter,22,35575.0,33457.625,2117.375,-172.59855143229166,1362.4315745091096,1.6807989437982451,False,,,,40790.0,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-09 23:00:00,winter,23,33118.0,30754.68359375,2363.31640625,-172.01404622395833,1363.4301447880714,1.8595235422699594,False,,,,38433.0,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-10 00:00:00,winter,0,30984.0,28879.796875,2104.203125,-171.19391276041668,1364.622630443752,1.6674185133662165,False,,,,36056.5,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-10 01:00:00,winter,1,29547.0,28150.619140625,1396.380859375,-170.25950520833334,1365.466261796689,1.147329969560682,False,,,,34476.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-10 02:00:00,winter,2,28913.0,28202.15625,710.84375,-169.88597547743055,1365.6707242485024,0.644906352489965,False,,,,33736.799999999996,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-10 03:00:00,winter,3,28734.0,28368.18359375,365.81640625,-169.51266004774305,1365.7805218249923,0.391958340116333,False,,,,33299.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-10 04:00:00,winter,4,28974.0,29342.091796875,-368.091796875,-169.46162651909722,1365.7724030084519,-0.14543431242157964,False,,,,33406.6,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-10 05:00:00,winter,5,29850.0,32023.734375,-2173.734375,-169.72659505208333,1366.1431776641696,-1.4669090419749178,False,,,,34172.4,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-10 06:00:00,winter,6,32099.0,35398.3203125,-3299.3203125,-168.96697591145832,1364.2468103554397,-2.294565259619674,False,,,,36218.799999999996,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-10 07:00:00,winter,7,35491.0,37087.31640625,-1596.31640625,-168.82417534722222,1364.0917919640792,-1.0464781324190886,False,,,,40127.0,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-10 08:00:00,winter,8,37171.0,36190.078125,980.921875,-167.61141493055555,1364.7260221839408,0.8415852495379132,False,,,,41826.0,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-10 09:00:00,winter,9,37383.0,36729.1953125,653.8046875,-166.1240180121528,1365.0372651160947,0.6006639719410289,False,,,,41687.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-10 10:00:00,winter,10,36907.0,36835.953125,71.046875,-165.2312717013889,1364.9818158826922,0.1730998493548392,False,,,,41382.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-10 11:00:00,winter,11,36234.0,36320.5546875,-86.5546875,-165.02726236979166,1364.9825838580764,0.05748979935552849,False,,,,40990.0,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-10 12:00:00,winter,12,35309.0,35320.65625,-11.65625,-165.11926540798612,1364.9699932056599,0.11242958905460998,False,,,,40511.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-10 13:00:00,winter,13,34823.0,34265.86328125,557.13671875,-164.22861328125,1365.232102090556,0.5283829254576097,False,,,,39948.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-10 14:00:00,winter,14,34740.0,34143.0625,596.9375,-163.8098198784722,1365.4195294551394,0.5571528042974769,False,,,,39577.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-10 15:00:00,winter,15,34525.0,34419.21875,105.78125,-163.72798394097222,1365.433939054857,0.1973799143498106,False,,,,39132.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-10 16:00:00,winter,16,34900.0,35318.625,-418.625,-162.9826877170139,1365.1477273857797,-0.18726347863650925,False,,,,39148.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-10 17:00:00,winter,17,35958.0,37497.99609375,-1539.99609375,-161.5088595920139,1363.0830487606552,-1.0113009881616069,False,,,,40303.6,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
2016-02-10 18:00:00,winter,18,38205.0,39329.73828125,-1124.73828125,-162.394873046875,1363.5020548983896,-0.7057880145804697,False,,,,43295.2,False,,,,,,,,"Monitoring Analytics, 2024 State of the Market Report for PJM, Table 3-39, January 2024 real-time monthly on-peak and off-peak load-weighted average LMP, $47.10/MWh on-peak and $38.50/MWh off-peak."
